==> training in progress with 3438 words	
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err	
43 50.4101 47.9055 5752.292 12.5073 25.63 73.07 28.35 77.14	
44 55.9745 48.5041 5880.127 12.7981 27.11 74.17 29.79 78.08	
45 61.3375 64.4158 6007.237 13.0890 26.77 74.72 29.35 77.81	
46 59.0090 41.9482 6133.061 13.3799 25.85 73.62 27.99 77.12	
47 58.6104 52.1142 6259.580 13.6707 26.73 72.75 29.24 77.76	
48 61.4799 51.0217 6385.838 13.9616 27.66 75.77 30.38 78.74	
49 57.0680 37.1463 6512.875 14.2525 24.50 70.16 27.21 73.77	
50 58.7134 52.4625 6638.960 14.5433 27.66 73.53 29.71 76.65	
51 59.8689 56.0192 6764.897 14.8342 26.63 73.18 29.19 76.39	
52 55.5384 43.4357 6891.195 15.1251 25.32 74.61 28.17 77.14	
53 54.6899 46.4949 7016.912 15.4159 25.55 73.07 27.65 77.14	
54 58.5322 47.2807 7142.637 15.7068 28.29 77.78 30.40 79.97	
55 56.0667 47.8367 7268.069 15.9977 25.25 71.06 28.12 76.18	
56 53.5401 42.0794 7392.904 16.2885 24.97 73.18 27.42 75.28	
57 55.1650 46.1358 7518.215 16.5794 26.03 71.90 28.15 75.46	
58 59.8872 54.1049 7644.547 16.8703 27.29 74.32 29.81 78.31	
59 60.0889 50.2435 7769.065 17.1611 27.25 75.51 29.37 79.01	
60 63.6986 55.3075 7894.417 17.4520 27.59 76.32 29.64 77.12	
61 59.8608 39.3109 8019.445 17.7429 24.24 71.55 26.52 73.83	
62 63.3271 46.1797 8144.163 18.0337 27.07 73.44 29.50 76.97	
63 61.2608 42.9966 8268.543 18.3246 26.02 73.44 28.73 77.49	
64 57.7096 38.6182 8393.883 18.6155 25.63 72.45 27.61 74.35	
65 60.5113 56.4891 8518.146 18.9063 27.22 74.75 29.14 76.88	
66 56.2284 43.3235 8643.013 19.1972 24.74 70.19 26.92 72.70	
67 56.1319 48.3506 8767.782 19.4881 25.48 72.45 28.14 75.84	
68 58.5163 53.9755 8891.793 19.7789 27.35 74.37 28.95 76.36	
69 63.5723 62.1999 9017.162 20.0698 28.28 76.73 30.63 80.02	
70 58.5303 43.4200 9141.473 20.3607 26.63 71.90 28.23 74.18	
71 54.8467 53.0102 9266.306 20.6515 26.31 74.78 28.70 77.99	
72 62.1454 53.5129 9391.149 20.9424 26.62 73.47 28.98 75.69	
73 67.2507 63.9895 9515.522 21.2333 28.93 76.88 31.75 79.79	
74 62.9334 55.4642 9640.729 21.5241 26.35 72.34 28.42 74.41	
75 59.6341 41.1680 9764.413 21.8150 25.52 72.57 27.55 75.92	
76 60.0486 54.2167 9888.415 22.1059 26.48 73.62 28.36 76.77	
77 64.6844 52.1239 10012.123 22.3967 26.79 73.07 29.19 77.55	
78 60.1278 51.6568 10136.405 22.6876 27.07 75.31 28.59 77.61	
79 63.8354 56.6218 10260.724 22.9785 28.10 76.09 30.66 78.05	
80 53.8655 37.3271 10385.267 23.2693 24.51 70.68 27.25 74.91	
81 56.4725 47.8834 10509.378 23.5602 26.26 73.01 28.90 75.08	
82 58.3783 46.5003 10634.580 23.8511 27.32 76.79 29.60 78.89	
83 57.2725 49.3119 10759.512 24.1419 26.97 73.73 28.99 76.59	
84 58.9199 44.1091 10883.520 24.4328 25.70 73.44 28.51 77.93	
85 59.6785 49.7974 11008.412 24.7237 26.31 75.95 27.85 77.26	
86 57.8387 48.2708 11133.957 25.0145 26.37 73.76 28.72 76.50	
87 57.2205 45.0595 11258.153 25.3054 26.60 74.87 28.69 76.82	
88 55.9495 52.0509 11382.034 25.5963 27.30 74.11 29.64 77.61	
89 58.1551 47.6892 11506.157 25.8871 26.39 73.15 28.72 75.87	
90 58.7537 49.3513 11629.944 26.1780 25.35 72.05 28.66 76.85	
91 58.7866 51.4307 11753.961 26.4689 26.52 73.36 29.48 76.91	
92 59.9550 45.9545 11877.541 26.7597 26.16 73.27 28.30 77.23	
93 60.8174 47.8917 12002.013 27.0506 26.02 71.55 28.85 75.63	
94 58.8589 48.0403 12126.636 27.3415 26.74 73.30 29.20 76.27	
95 55.0335 39.7215 12250.670 27.6323 25.36 71.47 27.77 73.92	
96 61.2988 50.1080 12374.393 27.9232 25.97 75.48 28.39 78.19	
97 61.8201 53.5695 12498.505 28.2141 26.32 73.30 28.49 76.71	
98 56.5458 43.1504 12622.528 28.5049 26.17 72.98 29.28 77.32	
99 57.7690 48.4047 12747.971 28.7958 26.61 72.89 29.13 76.50	
100 57.7349 55.2792 12872.161 29.0867 28.20 77.05 30.43 79.79	
101 55.1238 43.3096 12997.166 29.3775 26.94 74.03 28.58 75.92	
102 55.1999 35.7783 13120.741 29.6684 26.15 73.27 27.87 76.71	
103 52.1363 40.0344 13245.469 29.9593 24.49 71.15 26.54 74.53	
104 49.9924 30.9438 13370.300 30.2501 24.11 70.48 26.31 73.25	
105 56.8941 51.6627 13494.526 30.5410 26.24 74.03 28.42 76.45	
106 61.7856 45.1734 13620.024 30.8319 26.21 72.98 28.02 75.40	
107 60.4918 49.9515 13744.751 31.1227 26.72 74.49 29.27 77.78	
108 64.6819 51.8549 13869.146 31.4136 28.21 77.37 29.99 79.47	
109 58.7339 42.2267 13993.660 31.7045 26.69 74.93 29.57 77.67	
110 62.4415 47.5533 14117.677 31.9953 25.50 71.23 27.98 74.21	
111 62.9589 48.9593 14242.170 32.2862 27.57 74.49 30.46 77.84	
112 61.5429 50.0331 14366.628 32.5771 26.56 73.71 29.13 76.33	
113 63.3567 47.7615 14490.148 32.8679 26.30 74.72 29.31 77.52	
114 62.0522 48.7240 14613.205 33.1588 26.78 74.87 29.37 76.77	
115 64.5552 52.5378 14736.861 33.4497 25.52 72.75 28.79 76.36	
116 67.3741 53.4113 14860.183 33.7405 27.85 74.03 30.71 77.96	
117 59.5471 32.5616 14983.470 34.0314 24.07 70.39 26.62 73.48	
118 62.5818 46.7746 15106.630 34.3223 24.94 70.65 27.07 73.63	
119 59.1858 41.3556 15230.117 34.6131 25.26 70.42 27.62 73.39	
120 59.3195 46.8419 15352.988 34.9040 25.33 72.28 27.73 75.20	
121 56.0798 34.7063 15477.618 35.1949 25.46 72.25 27.14 74.21	
122 56.2317 39.4343 15600.952 35.4857 26.29 72.25 28.96 76.27	
123 59.2481 48.2047 15724.108 35.7766 26.49 75.74 29.45 78.28	
124 58.5372 47.0700 15846.632 36.0675 26.89 73.59 28.98 76.74	
125 56.3962 38.8212 15970.453 36.3583 25.41 73.76 27.30 75.84	
126 72.8061 69.9152 16094.545 36.6492 31.06 82.05 32.84 83.40	
127 65.4443 56.7383 16217.789 36.9401 26.23 75.71 28.11 78.13	
128 68.7833 62.4348 16341.515 37.2309 27.16 76.50 28.80 77.67	
129 72.0116 59.9120 16465.539 37.5218 28.09 76.44 29.62 78.37	
130 64.9015 44.5055 16589.989 37.8127 25.73 73.59 27.75 77.32	
131 64.7633 47.2740 16713.570 38.1035 25.64 73.18 28.03 76.33	
132 68.6703 58.2683 16837.114 38.3944 27.73 73.62 30.26 77.20	
133 61.0643 41.1494 16960.592 38.6853 26.54 72.69 28.61 76.82	
134 57.5442 41.3946 17085.387 38.9761 25.75 73.12 27.87 75.78	
135 57.5885 50.7710 17209.004 39.2670 27.32 74.17 29.37 76.94	
136 58.5789 46.9406 17332.407 39.5579 27.16 74.72 28.80 77.58	
137 59.9694 50.6534 17455.624 39.8487 26.44 73.88 28.99 76.68	
138 57.6128 44.0073 17578.756 40.1396 24.41 71.09 27.15 74.96	
139 62.5519 42.5892 17701.705 40.4305 26.32 75.07 28.56 76.97	
140 64.8798 49.2060 17825.088 40.7213 27.63 76.53 29.07 79.33	
141 61.0796 46.5859 17949.041 41.0122 25.42 72.43 27.86 75.84	
142 64.2713 50.9166 18072.043 41.3031 26.56 72.54 28.36 75.57	
143 62.3875 43.5281 18195.093 41.5939 25.72 69.92 28.42 74.44	
144 65.2951 44.7967 18318.499 41.8848 25.30 70.71 27.89 74.35	
145 65.9593 59.4771 18441.614 42.1757 26.79 71.82 29.76 75.57	
146 60.4634 45.3753 18564.621 42.4666 25.63 72.02 27.76 72.99	
147 58.8329 43.2870 18686.959 42.7574 25.20 71.61 27.70 75.28	
148 62.2922 50.2126 18810.310 43.0483 24.90 69.78 28.37 73.54	
149 68.5487 67.5147 18934.174 43.3392 29.05 75.92 31.28 78.63	
150 61.7174 44.4241 19057.431 43.6300 24.95 71.64 27.50 74.41	
151 61.2959 48.2470 19179.826 43.9209 26.68 75.48 29.37 78.83	
152 60.9643 42.7496 19302.637 44.2118 26.21 74.55 28.72 77.38	
153 59.5090 44.8042 19425.018 44.5026 26.22 73.53 28.79 76.59	
154 61.9217 59.5618 19547.738 44.7935 27.01 73.79 29.78 77.38	
155 61.8068 47.4755 19670.577 45.0844 26.25 72.89 28.73 78.13	
156 62.4799 51.6574 19793.375 45.3752 27.31 74.43 29.28 76.42	
157 60.2641 52.6886 19916.384 45.6661 26.33 74.69 28.31 77.29	
158 61.0318 47.3214 20039.320 45.9570 26.07 73.18 28.11 76.27	
159 63.4823 55.6614 20161.977 46.2478 27.12 76.38 29.30 80.11	
160 58.4126 42.6902 20284.668 46.5387 25.04 71.15 26.87 73.16	
161 59.2899 33.6096 20408.241 46.8296 25.15 72.08 27.59 75.72	
162 61.8060 48.7898 20531.312 47.1204 27.15 74.40 29.49 78.71	
163 57.5005 46.4433 20655.324 47.4113 24.98 71.58 28.09 74.93	
164 62.9474 52.1132 20778.205 47.7022 26.14 73.82 28.14 75.28	
165 64.4235 56.9048 20901.340 47.9930 27.66 77.40 29.96 79.12	
166 67.4239 54.0595 21024.283 48.2839 27.60 75.77 29.90 79.85	
167 65.3342 53.8372 21147.571 48.5748 27.46 74.29 30.06 78.51	
168 63.1816 46.4815 21271.754 48.8656 25.55 72.28 27.72 75.78	
169 62.3859 50.1014 21395.083 49.1565 25.73 73.12 28.64 77.35	
170 61.1887 49.2001 21517.846 49.4474 27.43 74.08 29.60 76.82	
171 59.4298 51.0707 21640.934 49.7382 26.26 74.81 28.44 76.82	
172 59.7731 49.4330 21763.676 50.0291 25.49 73.36 27.83 76.68	
173 57.1998 28.5744 21887.342 50.3200 24.64 69.84 27.67 74.99	
174 60.4982 53.4829 22011.186 50.6108 27.44 73.33 30.35 77.00	
175 67.3471 62.1483 22134.837 50.9017 28.67 76.99 30.22 79.09	
176 65.8794 55.5898 22257.746 51.1926 26.64 73.73 28.90 76.30	
177 67.3449 56.9497 22380.852 51.4834 27.79 74.61 29.36 77.55	
178 64.2602 42.3248 22503.975 51.7743 26.11 74.96 28.23 77.38	
179 61.2833 42.5666 22627.116 52.0652 25.43 71.87 27.79 75.72	
180 69.0999 63.3858 22750.558 52.3560 28.39 75.33 30.38 77.81	
181 67.0238 56.2497 22874.337 52.6469 27.09 74.81 29.01 77.99	
182 63.6123 42.6821 22997.784 52.9378 24.62 70.48 27.00 74.38	
183 66.3103 55.1263 23121.410 53.2286 27.25 73.82 29.28 76.42	
184 67.0877 51.5433 23244.481 53.5195 26.68 73.68 28.72 76.39	
185 66.3738 52.4411 23368.249 53.8104 26.21 74.43 29.00 77.76	
186 65.3390 42.2237 23491.413 54.1012 25.51 72.19 28.25 75.14	
187 68.8822 58.6725 23614.334 54.3921 27.99 75.60 30.07 77.44	
188 60.6779 41.6706 23737.757 54.6830 25.71 72.45 28.41 77.09	
189 63.1339 53.3200 23860.779 54.9738 28.15 74.87 30.73 79.03	
190 64.5523 51.7786 23983.971 55.2647 27.13 74.55 28.85 77.44	
191 65.2025 48.1276 24107.207 55.5556 27.17 75.74 29.14 77.84	
192 68.5107 55.2757 24230.261 55.8464 27.92 76.12 30.13 79.44	
193 66.5632 49.9909 24352.643 56.1373 26.84 73.56 29.29 76.53	
194 74.1263 73.6235 24475.955 56.4282 29.51 78.24 31.38 80.23	
195 71.0237 47.6832 24598.162 56.7190 26.33 75.83 28.89 80.05	
196 68.4072 59.1235 24720.612 57.0099 27.72 75.89 30.79 79.56	
197 66.7672 53.7791 24844.765 57.3008 27.12 75.63 29.53 78.48	
198 76.4135 71.6622 24966.562 57.5916 30.31 77.52 32.62 80.28	
199 68.0550 56.1683 25088.818 57.8825 26.75 74.96 28.90 77.81	
200 74.9170 68.6203 25211.435 58.1734 29.46 75.89 31.63 77.64	
201 67.8723 48.8870 25334.723 58.4642 27.24 74.99 29.54 78.92	
202 64.2479 40.6694 25457.254 58.7551 25.62 73.09 28.11 76.97	
203 69.3551 56.0743 25580.269 59.0460 27.08 76.27 29.57 78.42	
204 63.2499 42.8761 25702.864 59.3368 25.81 72.02 28.68 76.01	
205 67.7863 52.3210 25825.974 59.6277 25.55 71.73 27.51 75.98	
206 62.6612 40.2933 25949.158 59.9186 25.63 72.43 28.33 74.96	
207 61.9428 44.3872 26073.121 60.2094 24.83 70.36 27.41 74.29	
208 65.3200 45.4579 26196.232 60.5003 28.22 77.05 31.08 79.47	
209 68.2948 44.4171 26320.213 60.7912 26.47 73.47 29.14 77.17	
210 63.9013 40.5532 26443.733 61.0820 26.66 74.49 28.68 77.93	
211 67.4045 57.3082 26567.129 61.3729 27.35 74.52 29.96 78.08	
212 68.2509 58.7067 26690.210 61.6638 28.41 77.20 30.35 80.14	
213 70.2719 65.7740 26813.499 61.9546 29.26 76.12 31.48 78.69	
214 63.9971 51.0056 26936.631 62.2455 27.57 74.29 30.13 77.67	
215 62.2816 49.2374 27061.407 62.5364 26.02 73.24 28.01 76.07	
216 70.0633 59.1246 27187.313 62.8272 27.67 73.79 29.63 76.04	
217 61.1743 46.6738 27312.609 63.1181 26.38 72.66 28.81 75.66	
218 61.1745 43.3685 27438.836 63.4090 25.47 69.66 27.41 73.42	
219 62.2474 52.3648 27564.056 63.6998 26.97 73.47 29.19 76.04	
220 62.0324 43.6946 27688.452 63.9907 25.90 71.76 28.57 74.70	
221 64.6448 53.6913 27812.481 64.2816 27.50 76.06 30.19 78.57	
222 62.2758 50.4455 27937.589 64.5724 26.61 73.47 28.87 76.91	
223 64.7601 57.1149 28062.014 64.8633 26.65 72.57 29.33 76.36	
224 66.6307 49.8319 28186.729 65.1542 26.24 73.39 28.82 77.32	
225 67.8157 57.9163 28312.313 65.4450 27.05 75.36 28.92 77.93	
226 63.0587 41.9631 28436.633 65.7359 25.48 73.18 27.39 74.96	
227 63.0127 40.2175 28561.617 66.0268 25.58 74.26 28.06 75.34	
228 61.4050 45.5187 28686.694 66.3176 24.88 72.92 27.18 75.08	
229 62.4842 52.8366 28811.419 66.6085 26.83 73.79 29.41 76.91	
230 63.0358 46.1324 28935.417 66.8994 26.16 73.94 28.71 76.97	
231 63.4715 55.3521 29059.511 67.1902 27.31 75.89 29.46 79.24	
232 61.6072 44.8370 29183.641 67.4811 27.36 74.14 29.01 76.27	
233 56.2289 37.4212 29307.291 67.7720 24.60 72.02 26.67 75.14	
234 59.8980 43.1030 29430.866 68.0628 26.53 73.79 29.27 78.05	
235 65.7404 50.3837 29553.541 68.3537 26.46 73.85 28.98 76.53	
236 64.0957 43.4805 29675.926 68.6446 25.85 72.86 27.95 76.04	
237 61.0184 40.2888 29799.710 68.9354 25.94 72.95 28.58 75.66	
238 60.0768 47.9637 29923.109 69.2263 26.17 72.45 28.41 75.52	
239 64.8545 64.6793 30046.963 69.5172 28.73 76.32 30.81 79.01	
240 61.8439 42.8648 30171.206 69.8080 27.12 74.52 29.31 76.59	
241 58.7348 49.7697 30294.993 70.0989 27.44 73.41 29.03 76.62	
242 60.0661 49.7307 30419.335 70.3898 25.62 72.66 27.01 74.56	
243 56.1251 32.8384 30543.110 70.6806 23.47 70.30 25.93 74.53	
244 57.0141 34.1392 30666.235 70.9715 25.24 72.66 28.06 76.62	
245 54.4538 33.5516 30788.658 71.2624 24.72 70.62 27.44 74.99	
246 59.9585 47.5104 30911.445 71.5532 26.64 73.12 29.08 76.10	
247 60.0301 45.5305 31033.891 71.8441 26.17 74.03 28.56 77.41	
248 64.2453 58.4267 31156.592 72.1350 28.19 76.18 30.39 78.48	
249 60.2134 52.6981 31280.012 72.4258 25.91 72.60 28.38 76.50	
250 54.6484 36.3672 31403.740 72.7167 25.75 71.03 27.89 74.59	
251 59.2674 51.9749 31526.515 73.0076 28.00 74.61 30.17 77.29	
252 58.6773 47.9446 31649.721 73.2984 26.64 72.89 28.38 76.56	
253 55.6115 34.6381 31774.046 73.5893 24.61 69.52 26.57 73.77	
254 62.7560 57.5989 31897.801 73.8802 28.13 75.80 30.58 78.57	
255 61.8325 56.4421 32021.872 74.1710 28.21 76.24 30.20 79.47	
256 58.8168 42.1478 32145.705 74.4619 26.18 72.37 28.55 75.20	
257 63.3352 51.9534 32268.943 74.7528 26.52 75.39 28.80 78.48	
258 69.4514 51.4795 32392.232 75.0436 27.52 76.32 29.46 79.24	
259 66.8085 59.2633 32514.671 75.3345 28.51 76.18 30.61 79.44	
260 61.0289 39.6581 32636.999 75.6254 25.25 70.01 27.48 74.56	
261 66.5533 66.6343 32759.772 75.9162 28.27 75.74 31.45 79.70	
262 67.1433 57.8320 32882.025 76.2071 28.10 74.26 30.51 77.73	
263 71.1911 67.5236 33004.622 76.4980 28.17 75.95 30.64 80.31	
264 68.9376 53.8680 33127.848 76.7888 26.63 74.69 28.63 78.77	
265 68.5705 50.3273 33251.414 77.0797 26.39 73.59 28.14 76.21	
266 71.6781 58.9894 33374.753 77.3706 27.31 75.13 29.07 77.29	
267 70.0464 51.4580 33497.723 77.6614 26.93 74.87 29.10 77.84	
268 66.5510 53.0295 33621.237 77.9523 25.98 72.25 28.13 75.17	
269 70.0144 56.4023 33744.027 78.2432 28.44 75.07 30.66 78.39	
270 66.5716 43.5592 33867.498 78.5340 24.94 73.65 27.04 76.33	
271 69.0710 50.1492 33990.371 78.8249 26.52 73.21 29.55 76.82	
272 69.1398 53.9531 34113.945 79.1158 27.77 75.48 29.43 77.78	
273 67.7959 58.3689 34237.614 79.4066 27.70 75.63 29.96 78.19	
274 65.5579 54.8312 34361.358 79.6975 26.38 73.82 28.60 77.49	
275 74.3599 65.1242 34484.966 79.9884 30.17 79.99 31.50 81.80	
276 67.1883 55.9460 34609.244 80.2792 26.56 72.28 28.84 75.60	
277 76.6168 69.1885 34732.796 80.5701 29.15 78.39 32.30 82.18	
278 68.2512 54.8843 34856.260 80.8610 27.32 73.85 29.66 77.26	
279 63.7025 54.6560 34979.686 81.1518 25.13 72.86 27.01 75.14	
280 61.9329 40.8844 35103.413 81.4427 25.53 73.21 28.07 76.04	
281 60.9104 46.6888 35226.916 81.7336 25.71 71.41 27.45 74.00	
282 64.6816 57.4517 35350.343 82.0244 28.03 76.29 30.41 79.70	
283 59.8268 41.9464 35473.353 82.3153 25.53 71.90 27.43 74.85	
284 60.3879 46.6142 35596.239 82.6062 26.45 72.69 28.28 75.14	
285 61.5133 54.5172 35719.369 82.8970 26.54 73.24 28.61 76.36	
286 67.0464 59.0638 35841.267 83.1879 28.28 76.82 31.02 80.17	
287 64.9001 55.7313 35964.035 83.4788 26.71 74.32 28.66 77.23	
288 68.1198 56.9957 36086.203 83.7696 29.01 78.07 31.11 79.94	
289 62.7559 48.6087 36208.756 84.0605 25.71 73.39 27.71 76.48	
290 72.7882 75.9560 36331.111 84.3514 29.20 78.21 30.50 78.66	
291 68.4250 52.3989 36453.878 84.6422 25.53 73.21 28.26 76.74	
292 65.1764 46.0117 36575.940 84.9331 25.64 73.41 28.20 76.74	
293 58.7440 34.2382 36699.046 85.2240 24.89 71.44 26.65 74.44	
294 57.9060 36.1619 36821.538 85.5148 24.32 70.51 26.80 74.64	
295 62.2423 48.2706 36944.085 85.8057 27.08 74.96 28.51 77.29	
296 67.9500 58.7183 37066.803 86.0966 27.89 73.85 30.41 77.67	
297 69.8944 57.8969 37188.898 86.3874 27.00 74.49 29.40 77.55	
298 62.6119 40.1487 37311.171 86.6783 25.45 73.21 27.59 76.39	
299 63.5861 49.1567 37433.072 86.9692 27.19 72.60 28.66 75.34	
300 58.9919 41.1513 37554.978 87.2600 27.20 73.73 29.63 77.64	
301 66.3402 57.2267 37677.378 87.5509 28.36 76.61 29.87 78.60	
302 62.5787 45.6591 37800.311 87.8418 25.38 71.52 28.12 75.87	
303 65.3493 66.2433 37923.286 88.1326 29.71 78.48 31.31 79.88	
304 64.9207 40.6865 38046.698 88.4235 26.17 71.03 28.17 74.73	
305 63.8145 44.5691 38169.414 88.7144 26.82 75.22 29.04 78.63	
306 61.7692 44.5518 38291.910 89.0052 26.64 74.00 28.62 76.74	
307 61.0702 42.8038 38413.905 89.2961 25.61 71.70 27.47 75.92	
308 57.0995 43.6561 38537.031 89.5870 26.18 71.32 28.95 75.20	
309 62.2387 43.2176 38659.533 89.8778 25.99 74.37 27.92 75.78	
310 57.3076 46.9556 38782.373 90.1687 25.00 70.71 27.43 74.53	
